Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_Salary_Increment,Distance_from_Home,Travel_Rate,Workload_Index,Pay_Scale,Compensation_and_Benefits,Post_Level,Growth_Rate,VAR2,VAR3,VAR4,Yearly_Trainings,Weekly_Over_Time,Work_Life_Balance,Attrition_rate,,,,,
EID_6812,F,52,3,Single,Springfield,Security,Behavioral,20,4,39,0,2,4,type2,3,3,1.6081,-0.4537,2,3,6,3,0.0834,,,,,
EID_21218,F,25,5,Single,Springfield,Security,Directive,6,2,42,1,2,8,type0,2,2,0.7516,0.7075,2,2,9,3,0.0326,,,,,
EID_15412,F,24,3,Married,Springfield,Purchasing,Conceptual,5,2,52,1,2,6,type3,1,4,0.7516,-0.4537,2,2,6,1,0.0957,,,,,
EID_12729,M,29,3,Single,Franklin,IT,Analytical,7,3,42,1,4,6,type3,3,4,-1.8176,-0.4537,2,2,8,5,0.2999,,,,,
EID_3313,F,53,3,Married,Lebanon,Purchasing,Conceptual,19,4,68,1,4,8,type4,2,5,-0.1048,-0.4537,2,2,8,3,0.0723,,,,,
EID_21497,M,37,1,Married,Franklin,IT,Analytical,15,3,47,0,3,5,type2,2,3,,-0.4537,2,2,5,4,0.1807,,,,,
EID_12338,F,39,4,Married,Springfield,IT,Conceptual,11,4,20,1,2,6,type2,3,3,0.7516,1.8688,2,2,6,3,0.1017,,,,,
EID_23256,F,35,5,Single,Franklin,Human Resource Management,Directive,10,2,21,0,4,8,type3,2,3,-0.1048,1.8688,2,2,5,3,0.3853,,,,,
EID_5283,M,56,3,Single,Lebanon,IT,Conceptual,34,4,71,2,1,8,type4,2,3,-0.1048,0.7075,,3,5,3,0.2327,,,,,
EID_1209,M,60,3,Married,Springfield,Logistics,Conceptual,32,2,50,1,2,1,type3,1,1,-0.1048,-0.4537,,2,5,3,0.2735,,,,,
EID_21909,F,54,3,Single,Lebanon,R&D,Conceptual,21,4,71,0,1,6,type4,2,3,-0.1048,0.7075,3,3,8,3,0.1856,,,,,
EID_24515,M,22,4,Single,Franklin,Human Resource Management,Behavioral,3,2,23,0,2,7,type2,1,3,0.7516,0.7075,,2,8,5,0.2816,,,,,
EID_7901,F,45,3,Married,Franklin,IT,Conceptual,10,3,36,0,2,6,type3,1,3,-0.1048,-0.4537,2,3,6,3,0.0019,,,,,
EID_22754,F,54,4,Married,Lebanon,Sales,Analytical,19,1,51,1,3,6,type2,3,4,0.7516,-0.4537,2,5,7,1,0.0502,,,,,
EID_7528,F,65,3,Married,Lebanon,Sales,Conceptual,29,1,27,2,4,5,type3,1,3,-0.9612,0.7075,1,3,8,2,0.0579,,,,,
EID_5751,M,50,1,Married,Springfield,R&D,Behavioral,11,2,43,1,3,4,type3,1,3,-0.1048,-0.4537,2,2,8,3,0.1769,,,,,
EID_11030,F,43,3,Single,Washington,Sales,Directive,7,4,55,1,1,6,type1,3,3,1.6081,0.7075,2,3,6,3,0.1413,,,,,
EID_3359,M,51,4,Married,Springfield,Sales,Conceptual,20,2,31,1,3,8,type4,2,3,-0.9612,1.8688,,3,7,3,0.2852,,,,,
EID_23055,F,30,3,Single,Springfield,Purchasing,Analytical,8,2,60,0,5,5,type3,3,3,-0.1048,-1.615,1,3,7,3,0.0876,,,,,
EID_15039,F,28,4,Married,Lebanon,R&D,Directive,5,2,47,0,1,8,type2,3,2,0.7516,0.7075,2,3,8,5,0.3591,,,,,
EID_6932,F,65,5,Single,Washington,Accounting and Finance,Directive,38,3,62,0,4,6,type3,2,3,0.7516,-2.7762,3,3,6,3,0.2567,,,,,
EID_8268,F,40,5,Single,Springfield,Sales,Behavioral,15,2,38,0,4,3,type2,2,1,-0.9612,-0.4537,2,3,8,3,0.2872,,,,,
EID_9586,F,46,2,Married,Washington,Logistics,Conceptual,23,4,28,1,1,8,type2,3,5,-0.9612,0.7075,2,2,8,3,0.0335,,,,,
EID_4922,M,56,4,Married,Franklin,Operarions,Analytical,23,4,30,1,3,8,type2,1,5,-1.8176,0.7075,2,3,5,4,0.1531,,,,,
EID_14642,F,29,1,Married,Springfield,Accounting and Finance,Analytical,5,4,45,1,3,4,type2,4,3,0.7516,1.8688,2,5,5,3,0.0262,,,,,
EID_21627,M,35,3,Married,Springfield,Accounting and Finance,Conceptual,9,4,74,1,1,8,type3,2,4,-1.8176,-0.4537,2,3,8,3,0.1197,,,,,
EID_18494,M,20,3,Married,Springfield,Marketing,Conceptual,1,1,27,0,2,4,type3,3,4,0.7516,0.7075,1,2,8,3,0.228,,,,,
EID_20461,F,30,1,Married,Lebanon,IT,Analytical,8,2,46,1,1,8,type4,3,5,0.7516,1.8688,2,2,9,4,0.0758,,,,,
EID_23955,M,42,2,Single,Springfield,Production,Conceptual,13,4,25,1,3,8,type2,1,3,1.6081,-0.4537,2,4,5,3,0.0269,,,,,
EID_17638,F,23,2,Single,Franklin,Accounting and Finance,Directive,4,1,68,1,3,9,type2,2,3,-0.1048,0.7075,3,2,7,4,0.1489,,,,,
EID_24929,F,33,4,Married,Washington,Marketing,Conceptual,8,3,20,0,5,5,type2,1,2,-0.9612,-0.4537,2,4,8,4,0.2441,,,,,
EID_13254,F,27,3,Married,Washington,Logistics,Conceptual,5,2,46,1,4,6,type2,4,3,0.7516,1.8688,1,3,5,3,0.159,,,,,
EID_11844,F,40,3,Married,Washington,Sales,Conceptual,15,4,60,1,3,1,type3,4,2,0.7516,-0.4537,2,3,8,4,0.0983,,,,,
EID_5563,M,46,3,Married,Clinton,Marketing,Analytical,11,3,69,0,3,7,type2,4,3,,-0.4537,1,4,6,3,0.13,,,,,
EID_22150,F,45,4,Single,Lebanon,Sales,Conceptual,21,3,39,2,2,10,type3,1,4,1.6081,-0.4537,2,3,7,3,0.2782,,,,,
EID_11410,M,42,3,Married,Springfield,IT,Conceptual,10,3,68,2,2,4,type2,1,3,-0.1048,-0.4537,,2,7,1,0.5746,,,,,
EID_3498,M,59,1,Single,Washington,Logistics,Conceptual,20,2,48,1,4,4,type3,4,3,1.6081,0.7075,2,3,5,3,0.0477,,,,,
EID_1845,F,55,4,Single,Washington,Security,Analytical,18,2,47,0,2,8,type2,3,2,-1.8176,0.7075,2,4,7,3,0.1953,,,,,
EID_24763,F,25,3,Single,Springfield,Logistics,Analytical,6,2,58,0,5,8,type2,3,3,0.7516,0.7075,1,3,7,3,0.0374,,,,,
EID_10467,F,35,3,Single,Springfield,Quality,Directive,10,4,27,1,4,8,type2,3,3,-0.1048,0.7075,3,3,8,3,0.0135,,,,,
EID_20715,M,45,3,Married,Lebanon,Sales,Conceptual,23,1,42,1,2,4,type2,3,3,-0.1048,-0.4537,3,3,8,3,0.0224,,,,,
EID_6623,M,65,4,Single,Washington,IT,Analytical,36,2,64,0,3,2,type0,1,4,-0.9612,-0.4537,2,3,8,3,0.1997,,,,,
EID_18748,F,59,3,Married,Franklin,R&D,Behavioral,1,0,72,1,1,4,type3,2,5,-0.9612,-0.4537,2,3,7,3,0.0154,,,,,
EID_20743,M,25,4,Single,Springfield,IT,Behavioral,1,0,20,2,1,9,type2,2,4,0.7516,0.7075,2,3,8,3,0.005,,,,,
EID_12172,F,31,4,Married,Clinton,Logistics,Directive,5,1,41,1,1,6,type2,3,2,1.6081,-0.4537,2,2,7,4,0.2394,,,,,
EID_11635,F,36,3,Married,Franklin,Logistics,Conceptual,8,2,46,1,3,6,type3,4,3,0.7516,0.7075,1,2,7,3,0.071,,,,,
EID_17991,F,24,1,Married,Franklin,Sales,Behavioral,5,4,56,1,3,3,type2,1,3,0.7516,0.7075,2,2,7,3,0.2222,,,,,
EID_10556,M,39,4,Married,Lebanon,IT,Conceptual,10,4,58,1,1,4,type3,4,3,1.6081,0.7075,2,3,7,3,0.0891,,,,,
EID_25485,F,22,3,Single,Lebanon,Sales,Directive,3,2,40,0,1,7,type3,3,5,1.6081,-0.4537,1,3,5,3,0.0494,,,,,
EID_19561,F,47,3,Married,Franklin,Purchasing,Conceptual,11,2,70,1,3,7,type3,3,3,0.7516,-0.4537,2,3,7,2,0.1567,,,,,
EID_6622,F,61,4,Single,Franklin,Logistics,Conceptual,23,4,23,0,4,6,type2,3,3,0.7516,-0.4537,,2,7,3,0.01,,,,,
EID_1443,M,64,5,Married,Springfield,R&D,Analytical,29,1,69,0,3,4,type2,3,3,-0.9612,0.7075,2,3,6,3,0.7227,,,,,
EID_15368,F,31,3,Single,Clinton,Logistics,Directive,7,3,73,1,3,6,type2,3,4,-0.1048,-0.4537,2,4,7,5,0.2969,,,,,
EID_2268,M,58,1,Married,Lebanon,Purchasing,Directive,23,4,67,1,4,7,type3,4,4,0.7516,-0.4537,2,3,6,3,0.2458,,,,,
EID_15801,F,30,3,Married,Washington,Purchasing,Conceptual,8,2,54,1,1,8,type2,1,4,-0.1048,0.7075,2,3,8,4,0.1537,,,,,
EID_7598,F,50,2,Single,Springfield,R&D,Conceptual,28,1,24,0,3,8,type2,1,3,0.7516,-0.4537,2,4,8,2,0.1065,,,,,
EID_9176,F,58,2,Married,Franklin,Sales,Directive,30,4,33,1,3,7,type2,3,3,-0.1048,0.7075,1,2,8,3,0.0405,,,,,
EID_15521,M,24,3,Married,Lebanon,Sales,Conceptual,5,1,65,0,3,7,type2,1,3,1.6081,-0.4537,2,2,6,3,0.1417,,,,,
EID_24075,M,47,3,Married,Lebanon,IT,Behavioral,10,3,59,1,1,8,type2,3,5,-1.8176,0.7075,1,1,7,4,0.0664,,,,,
EID_16519,F,28,4,Single,Lebanon,Sales,Conceptual,6,2,28,0,3,8,type2,3,3,-1.8176,-0.4537,1,2,7,5,0.1593,,,,,
EID_14851,F,32,2,Married,Washington,R&D,Analytical,5,2,50,1,3,4,type3,2,4,-0.9612,1.8688,3,4,8,5,0.4011,,,,,
EID_17980,M,22,5,Single,Washington,Purchasing,Behavioral,3,3,34,1,5,8,type3,1,3,-0.1048,0.7075,,4,8,4,0.0169,,,,,
EID_9266,F,46,4,Married,Washington,IT,Analytical,21,3,26,2,2,1,type0,3,4,0.7516,0.7075,2,3,7,3,0.1581,,,,,
EID_25843,F,22,4,Married,Franklin,Quality,Directive,3,1,62,1,4,6,type3,3,3,1.6081,-0.4537,2,4,8,3,0.1345,,,,,
EID_17702,M,21,3,Married,Springfield,IT,Behavioral,2,2,22,1,4,8,type2,4,2,0.7516,0.7075,2,3,7,3,0.1591,,,,,
EID_11610,F,41,4,Single,Franklin,Production,Analytical,2,2,42,0,4,5,type4,3,4,,-0.4537,2,3,6,3,0.1512,,,,,
EID_12489,M,39,3,Married,Franklin,Sales,Behavioral,10,3,42,1,2,4,type2,3,3,-0.9612,0.7075,2,4,7,3,0.0358,,,,,
EID_6814,F,43,5,Single,Springfield,Purchasing,Conceptual,14,2,36,2,2,3,type2,,3,,0.7075,2,4,6,5,0.0709,,,,,
EID_8200,F,49,4,Married,Springfield,IT,Behavioral,27,3,67,0,3,4,type2,1,3,-0.1048,1.8688,1,4,7,3,0.1281,,,,,
EID_1844,F,59,3,Married,Springfield,Production,Behavioral,33,1,36,2,3,5,type2,1,4,-0.1048,0.7075,3,3,5,3,0.0679,,,,,
EID_7466,F,46,1,Married,Washington,R&D,Directive,20,1,35,2,3,4,type2,1,3,0.7516,0.7075,,4,6,3,0.4467,,,,,
EID_12885,M,28,3,Single,Springfield,Logistics,Behavioral,4,3,28,2,3,8,type3,1,4,-0.9612,-0.4537,2,3,8,3,0.6292,,,,,
EID_26000,M,35,1,Married,Springfield,R&D,Analytical,6,4,45,2,2,6,type2,5,3,0.7516,0.7075,2,3,8,5,0.2528,,,,,
EID_5030,F,65,3,Married,Franklin,Logistics,Analytical,36,2,64,0,1,7,type2,3,3,-0.9612,0.7075,,3,8,3,0.0697,,,,,
EID_18428,M,20,4,Single,Springfield,R&D,Conceptual,1,1,33,2,4,5,type3,1,3,-1.8176,0.7075,2,3,5,1,0.0642,,,,,
EID_20117,F,28,4,Single,Lebanon,Quality,Behavioral,6,4,56,0,4,9,type3,1,3,-0.9612,-2.7762,2,3,7,3,0.9808,,,,,
EID_11876,M,31,3,Married,Washington,IT,Directive,2,2,57,0,2,10,type2,2,3,,0.7075,2,3,5,4,0.9217,,,,,
EID_16630,M,28,5,Single,Franklin,Sales,Directive,6,2,39,1,1,8,type2,1,3,-0.1048,-0.4537,3,4,8,3,0.0289,,,,,
EID_21760,M,22,3,Married,Washington,Logistics,Behavioral,3,3,43,1,2,2,type3,1,4,0.7516,-0.4537,2,2,7,4,0.0331,,,,,
EID_25882,M,32,3,Married,Lebanon,R&D,Analytical,7,2,67,0,5,8,type3,2,1,0.7516,0.7075,3,3,8,4,0.1799,,,,,
EID_9444,M,38,4,Married,Lebanon,IT,Behavioral,15,4,62,1,5,7,type2,3,3,0.7516,-2.7762,2,3,8,2,0.5776,,,,,
EID_9686,F,41,2,Married,Springfield,Logistics,Conceptual,14,1,37,2,4,7,type2,2,4,,-1.615,1,2,6,3,0.0855,,,,,
EID_9878,F,41,4,Single,Springfield,IT,Analytical,7,3,62,2,5,6,type4,1,3,,-0.4537,2,3,6,3,0.7863,,,,,
EID_10986,M,38,3,Married,Lebanon,Sales,Behavioral,10,2,49,1,3,7,type2,1,3,,0.7075,,1,8,3,0.0323,,,,,
EID_19328,F,21,3,Single,Lebanon,Sales,Behavioral,2,1,44,1,2,5,type2,3,3,-1.8176,0.7075,2,1,7,3,0.2395,,,,,
EID_14654,M,29,4,Married,Washington,Purchasing,Analytical,5,1,61,1,1,6,type2,1,4,0.7516,-0.4537,1,3,6,3,0.0979,,,,,
EID_3851,M,49,3,Married,Springfield,R&D,Analytical,10,3,68,1,1,4,type3,2,3,-0.1048,-0.4537,2,2,6,3,0.0021,,,,,
EID_8886,M,40,3,Single,Franklin,Purchasing,Behavioral,13,4,33,0,2,7,type2,1,3,-0.1048,1.8688,,2,8,3,0.2526,,,,,
EID_12777,F,29,4,Married,Lebanon,IT,Conceptual,6,3,27,1,2,8,type3,3,3,0.7516,-0.4537,2,3,6,3,0.0144,,,,,
EID_2594,M,57,4,Married,Lebanon,Quality,Analytical,26,1,41,1,2,5,type2,1,4,,-0.4537,1,4,8,5,0.2388,,,,,
EID_12560,M,29,3,Married,Lebanon,Logistics,Conceptual,7,3,32,1,1,7,type3,1,4,-0.9612,-2.7762,2,3,8,1,0.137,,,,,
EID_24020,M,58,3,Married,Springfield,Sales,Behavioral,30,0,72,2,4,7,type2,3,3,-0.1048,-1.615,1,5,8,2,0.5944,,,,,
EID_1653,F,56,3,Single,Springfield,IT,Conceptual,26,2,74,0,1,6,type2,2,3,0.7516,1.8688,2,2,6,3,0.0473,,,,,
EID_5205,M,56,2,Married,Clinton,Sales,Conceptual,18,2,64,2,1,6,type3,3,2,0.7516,-0.4537,2,2,6,3,0.2672,,,,,
EID_16212,F,23,1,Married,Franklin,Logistics,Conceptual,4,3,34,1,4,4,type2,3,1,1.6081,-0.4537,1,2,8,3,0.04,,,,,
EID_2146,F,50,4,Married,Lebanon,Logistics,Analytical,19,1,36,0,3,6,type2,1,5,1.6081,0.7075,3,2,7,3,0.2376,,,,,
EID_21848,F,45,3,Married,Springfield,Sales,Directive,19,1,50,0,2,8,type2,3,3,0.7516,-0.4537,2,1,8,2,0.2798,,,,,
EID_10029,M,41,3,Married,Lebanon,Accounting and Finance,Behavioral,8,3,46,1,3,3,type2,4,3,0.7516,1.8688,2,2,7,5,0.0984,,,,,
EID_2171,F,63,3,Single,Franklin,Accounting and Finance,Conceptual,31,4,56,0,2,7,type1,3,5,1.6081,0.7075,2,3,8,3,0.1891,,,,,
EID_24409,M,37,3,Married,Franklin,IT,Directive,13,1,68,1,5,9,type2,1,2,0.7516,0.7075,3,2,6,3,0.1921,,,,,
EID_8305,M,60,5,Single,Springfield,Logistics,Directive,22,1,42,2,3,8,type2,2,2,-1.8176,-0.4537,1,5,8,5,0.2925,,,,,
EID_9864,F,37,1,Married,Washington,Logistics,Analytical,9,4,59,1,1,3,type3,3,2,-0.1048,-0.4537,2,3,6,1,0.1441,,,,,
EID_21226,F,31,3,Married,Lebanon,IT,Conceptual,8,1,67,0,4,6,type2,3,4,0.7516,-0.4537,3,4,8,3,0.2114,,,,,
EID_11789,M,36,3,Married,Clinton,Sales,Directive,13,4,40,2,4,8,type2,2,5,-0.9612,0.7075,3,5,5,5,0.0484,,,,,
EID_4841,M,56,3,Married,Springfield,Operarions,Behavioral,23,4,55,1,3,5,type2,1,3,0.7516,-0.4537,2,5,6,5,0.1701,,,,,
EID_1349,M,57,4,Married,Lebanon,Logistics,Analytical,25,1,31,0,1,4,type2,2,4,-0.1048,0.7075,2,5,6,3,0.0486,,,,,
EID_4109,F,49,3,Married,Washington,Logistics,Directive,8,2,56,2,2,8,type3,4,3,-0.1048,-0.4537,2,4,8,2,0.1654,,,,,
EID_3306,M,55,3,Married,Lebanon,Logistics,Conceptual,21,2,32,0,2,7,type2,3,3,0.7516,-0.4537,2,2,7,3,0.1644,,,,,
EID_5389,F,55,4,Married,Springfield,Sales,Behavioral,30,2,46,0,2,3,type4,4,3,,-0.4537,2,2,6,3,0.0672,,,,,
EID_3683,F,45,2,Married,Clinton,Purchasing,Analytical,25,1,21,0,1,4,type3,4,3,,-0.4537,2,3,7,4,0.0987,,,,,
EID_11287,F,42,3,Single,Lebanon,Sales,Analytical,5,4,58,1,3,4,type3,4,4,,-0.4537,2,3,7,3,0.0031,,,,,
EID_17430,M,24,2,Married,Lebanon,Operarions,Analytical,5,4,27,1,3,4,type2,3,2,-0.9612,-0.4537,1,2,8,3,0.0197,,,,,
EID_21919,M,56,4,Married,Springfield,Sales,Directive,15,2,65,2,2,1,type3,1,3,-1.8176,-0.4537,2,3,8,3,0.259,,,,,
EID_12606,M,38,2,Single,Washington,Logistics,Conceptual,15,4,25,0,3,4,type3,2,3,-0.9612,0.7075,3,4,8,5,0.6052,,,,,
EID_6700,F,43,3,Married,Washington,Accounting and Finance,Conceptual,17,3,26,2,2,5,type2,2,3,0.7516,-0.4537,1,3,8,3,0.0933,,,,,
EID_7979,F,59,1,Married,Lebanon,Accounting and Finance,Conceptual,29,3,42,1,4,4,type3,2,5,0.7516,-0.4537,2,3,6,3,0.2806,,,,,
EID_18743,F,22,4,Married,Springfield,Operarions,Conceptual,3,2,23,2,4,7,type3,1,4,-1.8176,-0.4537,2,3,8,3,0.0749,,,,,
EID_24230,F,37,2,Single,Washington,IT,Analytical,9,1,38,0,3,8,type2,3,1,0.7516,1.8688,2,3,7,3,0.4713,,,,,
EID_15409,F,24,2,Single,Lebanon,Purchasing,Behavioral,5,4,42,0,4,9,type0,2,5,-0.9612,-0.4537,,3,9,3,0.2781,,,,,
EID_4674,F,52,3,Single,Lebanon,Purchasing,Behavioral,27,4,20,2,4,4,type2,1,1,0.7516,-0.4537,2,3,7,5,0.2246,,,,,
EID_10083,F,40,4,Married,Washington,Production,Directive,18,2,40,1,1,9,type3,2,4,,1.8688,2,5,8,3,0.1543,,,,,
EID_1619,F,57,3,Single,Clinton,Logistics,Analytical,27,4,39,2,2,5,type2,3,4,-0.9612,1.8688,2,4,9,2,0.5284,,,,,
EID_22363,F,27,1,Single,Franklin,Accounting and Finance,Directive,3,3,67,1,2,7,type2,2,3,0.7516,-0.4537,,2,7,4,0.1485,,,,,
EID_9089,F,58,2,Married,Lebanon,Accounting and Finance,Analytical,32,4,74,0,2,6,type2,1,3,-0.9612,-0.4537,2,1,8,1,0.0544,,,,,
EID_25229,F,30,2,Married,Lebanon,Production,Behavioral,8,3,65,1,3,3,type3,1,2,-0.9612,-0.4537,2,3,7,4,0.1543,,,,,
EID_4254,F,49,4,Married,Franklin,Purchasing,Analytical,16,2,54,1,3,8,type2,3,4,-0.1048,-2.7762,2,2,9,1,0.4956,,,,,
EID_25084,M,54,5,Married,Clinton,Logistics,Analytical,27,1,53,1,3,8,type3,1,3,,-1.615,2,3,8,4,0.0564,,,,,
EID_7704,M,45,4,Single,Lebanon,Sales,Behavioral,13,1,48,1,3,8,type2,2,3,-0.1048,-0.4537,,2,5,3,0.1544,,,,,
EID_3010,F,52,5,Married,Springfield,Logistics,Behavioral,29,4,50,1,2,7,type1,4,4,-0.1048,-0.4537,2,3,7,2,0.072,,,,,
EID_13356,F,27,1,Married,Washington,Sales,Conceptual,4,1,30,1,2,6,type3,4,3,-0.1048,1.8688,2,3,9,3,0.0974,,,,,
EID_12515,M,29,3,Married,Franklin,R&D,Conceptual,6,4,56,1,4,5,type2,1,1,-0.1048,-0.4537,1,3,6,4,0.2535,,,,,
EID_5793,F,62,4,Married,Lebanon,Production,Directive,39,4,62,1,2,9,type2,1,4,-1.8176,0.7075,1,2,6,3,0.096,,,,,
EID_23848,M,60,3,Single,Lebanon,IT,Conceptual,4,1,69,1,4,5,type2,1,3,-0.9612,-0.4537,1,4,8,4,0.1642,,,,,
EID_17146,M,24,2,Married,Franklin,Logistics,Behavioral,5,1,74,1,3,7,type2,1,1,-1.8176,-0.4537,2,3,9,3,0.1338,,,,,
EID_25130,F,47,5,Married,Clinton,Sales,Analytical,24,2,28,1,2,5,type3,3,3,,-0.4537,2,3,7,3,0.0369,,,,,
EID_19443,M,22,3,Married,Washington,Sales,Behavioral,3,3,49,0,2,10,type3,3,4,-0.1048,-0.4537,1,3,8,4,0.045,,,,,
EID_18380,F,20,2,Single,Clinton,Logistics,Behavioral,1,1,37,2,1,8,type2,2,3,-0.9612,-0.4537,2,3,6,4,0.1704,,,,,
EID_11599,F,36,3,Single,Springfield,Accounting and Finance,Directive,12,1,57,1,1,5,type2,2,3,1.6081,-0.4537,2,3,8,5,0.0879,,,,,
EID_7671,M,62,3,Single,Clinton,Operarions,Behavioral,40,1,49,1,1,6,type3,2,3,-1.8176,1.8688,2,3,6,2,0.6367,,,,,
EID_9841,F,56,3,Married,Springfield,Logistics,Analytical,31,1,30,1,5,5,type3,2,4,-1.8176,0.7075,3,2,7,3,0.1474,,,,,
EID_1559,M,56,3,Married,Springfield,Operarions,Analytical,34,1,24,1,3,7,type2,1,3,-0.9612,0.7075,1,4,6,3,0.0164,,,,,
EID_24787,M,52,3,Single,Springfield,Accounting and Finance,Conceptual,20,1,46,1,3,7,type3,1,3,-0.1048,-0.4537,2,2,9,4,0.1924,,,,,
EID_2302,M,58,2,Single,Lebanon,IT,Analytical,35,3,20,1,3,5,type2,1,3,-0.1048,0.7075,2,4,8,3,0.0436,,,,,
EID_14145,M,29,3,Married,Springfield,Security,Conceptual,6,3,32,1,3,5,type2,3,3,-0.9612,0.7075,2,4,8,3,0.0579,,,,,
EID_7112,M,65,4,Married,Lebanon,Operarions,Behavioral,30,2,37,0,2,10,type3,2,3,,-0.4537,1,3,7,2,0.1462,,,,,
EID_1880,M,59,5,Single,Franklin,Operarions,Conceptual,21,3,39,1,3,6,type2,2,3,0.7516,0.7075,,3,8,3,0.2743,,,,,
EID_15912,F,30,3,Married,Springfield,Sales,Analytical,6,3,66,1,3,9,type2,3,3,0.7516,-0.4537,2,4,9,4,0.5188,,,,,
EID_21263,F,35,2,Single,Springfield,IT,Conceptual,12,3,58,0,3,8,type3,1,4,-0.9612,0.7075,,3,8,3,0.0465,,,,,
EID_16516,M,28,2,Married,Clinton,Human Resource Management,Analytical,5,1,52,1,1,5,type2,3,4,,0.7075,2,1,8,3,0.1542,,,,,
EID_12165,M,56,3,Married,Lebanon,Logistics,Analytical,13,4,71,2,3,5,type3,1,3,0.7516,-0.4537,2,3,8,5,0.2949,,,,,
EID_14958,F,27,2,Single,Lebanon,Logistics,Directive,5,4,28,0,2,6,type4,1,5,-0.1048,-0.4537,2,3,7,3,0.6259,,,,,
EID_1241,M,57,2,Married,Franklin,Sales,Conceptual,35,4,28,1,4,6,type2,3,3,-0.1048,-0.4537,1,3,8,5,0.0493,,,,,
EID_23477,M,22,4,Married,Lebanon,Logistics,Analytical,3,3,46,1,2,7,type2,3,3,-0.1048,-1.615,2,3,6,3,0.0447,,,,,
EID_16274,F,24,3,Married,Springfield,IT,Analytical,5,2,53,1,5,6,type4,1,3,-0.1048,0.7075,3,2,8,2,0.1466,,,,,
EID_19413,F,20,3,Married,Washington,Accounting and Finance,Analytical,1,1,27,0,1,8,type3,4,1,-0.1048,0.7075,,4,9,4,0.4671,,,,,
EID_15129,F,28,4,Single,Lebanon,R&D,Analytical,4,2,74,1,5,6,type4,1,3,-1.8176,0.7075,2,2,8,1,0.1279,,,,,
EID_17659,F,23,3,Married,Washington,Logistics,Behavioral,4,1,65,1,3,4,type2,2,2,0.7516,0.7075,2,1,8,3,0.2352,,,,,
EID_9627,M,58,3,Single,Springfield,Logistics,Analytical,36,3,44,1,2,3,type2,2,4,0.7516,-0.4537,2,3,5,3,0.163,,,,,
EID_13514,M,36,3,Married,Lebanon,Logistics,Analytical,14,3,24,1,4,4,type3,3,3,-0.9612,0.7075,2,3,7,4,0.0111,,,,,
EID_24923,M,28,3,Married,Lebanon,Sales,Behavioral,6,1,56,0,1,1,type3,2,3,1.6081,-0.4537,2,2,6,1,0.0743,,,,,
EID_23895,F,47,1,Married,Springfield,R&D,Analytical,14,1,59,1,3,4,type2,3,3,-0.1048,-0.4537,3,4,6,3,0.0943,,,,,
EID_24240,M,28,3,Single,Lebanon,Quality,Conceptual,5,4,34,1,4,10,type2,4,1,0.7516,0.7075,1,3,6,1,0.2816,,,,,
EID_18775,F,35,3,Single,Lebanon,R&D,Directive,9,0,59,1,3,6,type2,2,2,-1.8176,-0.4537,2,3,7,4,0.0953,,,,,
EID_6503,F,48,5,Married,Springfield,R&D,Conceptual,16,2,74,1,1,4,type4,4,3,-0.1048,-0.4537,3,2,8,3,0.2699,,,,,
EID_20958,F,60,3,Single,Franklin,R&D,Behavioral,30,0,70,1,3,5,type3,4,3,0.7516,1.8688,2,4,5,3,0.1344,,,,,
EID_25114,F,27,4,Single,Lebanon,IT,Analytical,3,2,68,1,1,8,type3,2,4,1.6081,-1.615,1,5,5,3,0.1545,,,,,
EID_25723,M,35,1,Married,Springfield,R&D,Conceptual,8,0,44,0,5,3,type3,2,4,-1.8176,0.7075,2,2,5,3,0.1353,,,,,
EID_11119,F,37,3,Married,Lebanon,Human Resource Management,Directive,10,4,72,2,4,8,type2,2,4,0.7516,-0.4537,2,3,7,3,0.1107,,,,,
EID_18937,M,20,3,Married,Clinton,IT,Behavioral,1,1,40,1,3,7,type2,1,3,0.7516,0.7075,2,2,8,3,0.2425,,,,,
EID_11760,F,32,1,Married,Washington,IT,Directive,5,3,20,1,3,7,type3,3,3,,1.8688,,4,8,3,0.1097,,,,,
EID_5473,F,47,4,Single,Lebanon,Sales,Behavioral,17,1,37,1,4,6,type3,3,3,0.7516,0.7075,2,2,8,5,0.0569,,,,,
EID_24528,M,47,4,Single,Lebanon,Operarions,Directive,24,2,55,1,3,8,type2,2,4,-0.1048,0.7075,,4,8,2,0.5066,,,,,
EID_6756,F,45,3,Married,Lebanon,IT,Conceptual,16,2,50,0,5,6,type2,2,1,-0.1048,-0.4537,2,4,9,3,0.0213,,,,,
EID_2829,F,52,4,Single,Lebanon,Sales,Behavioral,13,1,24,1,3,6,type3,3,2,1.6081,-0.4537,,3,7,3,0.0202,,,,,
EID_3095,F,60,3,Married,Springfield,Security,Conceptual,38,4,34,1,2,10,type3,2,1,-0.1048,-1.615,2,2,7,3,0.0374,,,,,
EID_17707,M,23,3,Married,Lebanon,Logistics,Behavioral,4,2,22,1,3,6,type3,1,3,0.7516,0.7075,2,2,5,3,0.1514,,,,,
EID_21311,F,42,3,Single,Franklin,Purchasing,Analytical,17,2,44,0,2,2,type3,2,3,1.6081,0.7075,1,2,8,4,0.0943,,,,,
EID_7627,F,41,4,Married,Franklin,Sales,Conceptual,5,4,42,0,3,6,type2,3,3,-0.9612,0.7075,2,4,7,5,0.281,,,,,
